S1,W1,L1,WINPCT1,RPI1,RPIRATE1,PTS1,PPG1,3FG1,3FGA1,AST1,TO1,ASTTORATIO1,APG1,BLKS1,BKPG1,DREBS1,DRPG1,FGM1,FGA1,FGPCT1,OPPFG1,OPPFGA1,OPPFGPCT1,FTA1,FTPCT1,OREBS1,ORPG1,GM1,FOULS1,PFPG1,DQ1,REB1,RPG1,OPPREB1,OPPRPG1,REBMAR1,OPPPTS1,OPPPPG1,SCRMAR1,ST1,STPG1,OPP3FGA1,OPP3FGPCT1,3PG1,OPPTO1,TORATIO1,TOPG1,S2,W2,L2,WINPCT2,RPI2,RPIRATE2,PTS2,PPG2,3FG2,3FGA2,AST2,TO2,ASTTORATIO2,APG2,BLKS2,BKPG2,DREBS2,DRPG2,FGM2,FGA2,FGPCT2,OPPFG2,OPPFGA2,OPPFGPCT2,FTA2,FTPCT2,OREBS2,ORPG2,GM2,FOULS2,PFPG2,DQ2,REB2,RPG2,OPPREB2,OPPRPG2,REBMAR2,OPPPTS2,OPPPPG2,SCRMAR2,ST2,STPG2,OPP3FGA2,OPP3FGPCT2,3PG2,OPPTO2,TORATIO2,TOPG2,T1RESULT
0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,0.3125,0.6389,0.3214,0.7133,0.0284,0.8441,0.5502,0.5767,0.5204,0.4762,0.4359,0.4556,0.4552,0.3971,0.5805,0.5522,0.5828,0.6623,0.5353,0.4763,0.6089,0.4596,0.6346,0.3114,0.368,0.765,0.3423,0.3401,0.6,0.325,0.2927,0.1739,0.5213,0.5581,0.4609,0.3153,0.5885,0.4186,0.3356,0.6754,0.3545,0.3373,0.5539,0.5577,0.4952,0.4011,0.5064,0.4074,1
0.3125,0.6389,0.3214,0.7133,0.0284,0.8441,0.5502,0.5767,0.5204,0.4762,0.4359,0.4556,0.4552,0.3971,0.5805,0.5522,0.5828,0.6623,0.5353,0.4763,0.6089,0.4596,0.6346,0.3114,0.368,0.765,0.3423,0.3401,0.6,0.325,0.2927,0.1739,0.5213,0.5581,0.4609,0.3153,0.5885,0.4186,0.3356,0.6754,0.3545,0.3373,0.5539,0.5577,0.4952,0.4011,0.5064,0.4074,0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,0
0.6875,0.5833,0.4643,0.6119,0.1222,0.7392,0.4898,0.3862,0.3025,0.3438,0.3114,0.5903,0.2759,0.2132,0.7034,0.6418,0.5703,0.5264,0.4426,0.4953,0.3911,0.4136,0.6463,0.2216,0.5592,0.6838,0.61,0.5954,0.7333,0.4318,0.3252,0.4348,0.6386,0.6186,0.5533,0.3108,0.6461,0.4564,0.287,0.5664,0.5552,0.494,0.75,0.3397,0.2476,0.5037,0.5192,0.4722,0.125,0.75,0.25,0.7905,0.017,0.8952,0.825,0.8571,0.5777,0.5217,0.7747,0.5874,0.6552,0.7132,0.6483,0.5821,0.7141,0.729,0.8479,0.7271,0.8101,0.7004,0.9325,0.3054,0.5384,0.5726,0.722,0.7193,0.7333,0.35,0.2439,0.3043,0.78,0.8,0.532,0.2928,0.823,0.6107,0.4213,0.8235,0.612,0.5422,0.6987,0.3526,0.5143,0.4762,0.4936,0.463,0
0.125,0.75,0.25,0.7905,0.017,0.8952,0.825,0.8571,0.5777,0.5217,0.7747,0.5874,0.6552,0.7132,0.6483,0.5821,0.7141,0.729,0.8479,0.7271,0.8101,0.7004,0.9325,0.3054,0.5384,0.5726,0.722,0.7193,0.7333,0.35,0.2439,0.3043,0.78,0.8,0.532,0.2928,0.823,0.6107,0.4213,0.8235,0.612,0.5422,0.6987,0.3526,0.5143,0.4762,0.4936,0.463,0.6875,0.5833,0.4643,0.6119,0.1222,0.7392,0.4898,0.3862,0.3025,0.3438,0.3114,0.5903,0.2759,0.2132,0.7034,0.6418,0.5703,0.5264,0.4426,0.4953,0.3911,0.4136,0.6463,0.2216,0.5592,0.6838,0.61,0.5954,0.7333,0.4318,0.3252,0.4348,0.6386,0.6186,0.5533,0.3108,0.6461,0.4564,0.287,0.5664,0.5552,0.494,0.75,0.3397,0.2476,0.5037,0.5192,0.4722,1
0.5625,0.6389,0.3929,0.6714,0.1392,0.7177,0.5737,0.5053,0.4278,0.4348,0.522,0.4814,0.5172,0.4412,0.3305,0.2836,0.4109,0.3027,0.5878,0.519,0.648,0.489,0.586,0.4251,0.3992,0.6752,0.3237,0.2791,0.7333,0.5977,0.4878,0.3478,0.406,0.3163,0.5875,0.3423,0.3498,0.5407,0.3611,0.5926,0.6756,0.6024,0.5934,0.4167,0.3714,0.6209,0.6987,0.3704,0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,0
0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,0.5625,0.6389,0.3929,0.6714,0.1392,0.7177,0.5737,0.5053,0.4278,0.4348,0.522,0.4814,0.5172,0.4412,0.3305,0.2836,0.4109,0.3027,0.5878,0.519,0.648,0.489,0.586,0.4251,0.3992,0.6752,0.3237,0.2791,0.7333,0.5977,0.4878,0.3478,0.406,0.3163,0.5875,0.3423,0.3498,0.5407,0.3611,0.5926,0.6756,0.6024,0.5934,0.4167,0.3714,0.6209,0.6987,0.3704,1
0.5625,0.5833,0.3929,0.6505,0.1506,0.7097,0.6627,0.7434,0.4796,0.4712,0.5458,0.5759,0.4759,0.5221,0.6525,0.6269,0.5547,0.6208,0.6667,0.5981,0.676,0.5717,0.721,0.3772,0.5319,0.4915,0.5187,0.5462,0.6,0.5273,0.5041,0.2609,0.5862,0.6465,0.5405,0.3874,0.6008,0.5929,0.4977,0.6601,0.4983,0.4819,0.6079,0.5769,0.4571,0.5513,0.5769,0.5185,0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0
0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0.5625,0.5833,0.3929,0.6505,0.1506,0.7097,0.6627,0.7434,0.4796,0.4712,0.5458,0.5759,0.4759,0.5221,0.6525,0.6269,0.5547,0.6208,0.6667,0.5981,0.676,0.5717,0.721,0.3772,0.5319,0.4915,0.5187,0.5462,0.6,0.5273,0.5041,0.2609,0.5862,0.6465,0.5405,0.3874,0.6008,0.5929,0.4977,0.6601,0.4983,0.4819,0.6079,0.5769,0.4571,0.5513,0.5769,0.5185,1
0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0.1875,0.6944,0.3214,0.731,0.0653,0.793,0.6397,0.5979,0.4223,0.3913,0.5568,0.5731,0.4828,0.4779,0.5339,0.4776,0.5578,0.5094,0.6252,0.5752,0.6313,0.4228,0.6121,0.2814,0.58,0.547,0.5373,0.5148,0.7333,0.5636,0.4553,0.1739,0.5969,0.5628,0.4993,0.2658,0.6379,0.4829,0.3102,0.7168,0.5686,0.506,0.5658,0.3718,0.3619,0.6593,0.6795,0.4537,1
0.1875,0.6944,0.3214,0.731,0.0653,0.793,0.6397,0.5979,0.4223,0.3913,0.5568,0.5731,0.4828,0.4779,0.5339,0.4776,0.5578,0.5094,0.6252,0.5752,0.6313,0.4228,0.6121,0.2814,0.58,0.547,0.5373,0.5148,0.7333,0.5636,0.4553,0.1739,0.5969,0.5628,0.4993,0.2658,0.6379,0.4829,0.3102,0.7168,0.5686,0.506,0.5658,0.3718,0.3619,0.6593,0.6795,0.4537,0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0
0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,0.125,0.75,0.25,0.7905,0.017,0.8952,0.825,0.8571,0.5777,0.5217,0.7747,0.5874,0.6552,0.7132,0.6483,0.5821,0.7141,0.729,0.8479,0.7271,0.8101,0.7004,0.9325,0.3054,0.5384,0.5726,0.722,0.7193,0.7333,0.35,0.2439,0.3043,0.78,0.8,0.532,0.2928,0.823,0.6107,0.4213,0.8235,0.612,0.5422,0.6987,0.3526,0.5143,0.4762,0.4936,0.463,1
0.125,0.75,0.25,0.7905,0.017,0.8952,0.825,0.8571,0.5777,0.5217,0.7747,0.5874,0.6552,0.7132,0.6483,0.5821,0.7141,0.729,0.8479,0.7271,0.8101,0.7004,0.9325,0.3054,0.5384,0.5726,0.722,0.7193,0.7333,0.35,0.2439,0.3043,0.78,0.8,0.532,0.2928,0.823,0.6107,0.4213,0.8235,0.612,0.5422,0.6987,0.3526,0.5143,0.4762,0.4936,0.463,0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,0
0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0
0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,1
0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,1
0.0625,0.8056,0.25,0.8026,0.0085,0.922,0.8521,0.7778,0.8011,0.6663,0.7766,0.5759,0.6621,0.6471,0.5424,0.4478,0.6844,0.5736,0.9032,0.7888,0.8101,0.8364,0.982,0.4311,0.342,0.5641,0.4834,0.4105,0.8667,0.4023,0.2276,0.2391,0.6502,0.5442,0.744,0.3919,0.5062,0.7714,0.4722,0.7124,0.5418,0.4337,0.7987,0.4359,0.6667,0.5623,0.5833,0.3981,0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0
0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0
0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,1
0.0625,0.8333,0.1786,0.8545,0.0057,0.9543,0.8362,0.8122,0.4932,0.5945,0.6978,0.6676,0.5379,0.5956,0.9534,0.8507,0.7828,0.764,0.8921,0.8299,0.7318,0.7059,0.9784,0.2635,0.554,0.4701,0.7241,0.6913,0.8,0.3955,0.2602,0,0.8236,0.8047,0.7098,0.4009,0.7284,0.6107,0.3796,0.8279,0.8495,0.747,0.6632,0.2244,0.4095,0.641,0.6026,0.5,0.25,0.6667,0.2857,0.7453,0.0653,0.8091,0.545,0.5688,0.6267,0.5217,0.5604,0.3954,0.6138,0.5441,0.1949,0.1642,0.4031,0.3954,0.527,0.4201,0.6872,0.3346,0.4752,0.3234,0.2978,0.7906,0.3465,0.3452,0.6,0.2523,0.2195,0.1087,0.4118,0.4047,0.2973,0.1667,0.5885,0.3221,0.2477,0.7538,0.4816,0.4578,0.7724,0.3974,0.6,0.5458,0.6859,0.3519,1
0.25,0.6667,0.2857,0.7453,0.0653,0.8091,0.545,0.5688,0.6267,0.5217,0.5604,0.3954,0.6138,0.5441,0.1949,0.1642,0.4031,0.3954,0.527,0.4201,0.6872,0.3346,0.4752,0.3234,0.2978,0.7906,0.3465,0.3452,0.6,0.2523,0.2195,0.1087,0.4118,0.4047,0.2973,0.1667,0.5885,0.3221,0.2477,0.7538,0.4816,0.4578,0.7724,0.3974,0.6,0.5458,0.6859,0.3519,0.0625,0.8333,0.1786,0.8545,0.0057,0.9543,0.8362,0.8122,0.4932,0.5945,0.6978,0.6676,0.5379,0.5956,0.9534,0.8507,0.7828,0.764,0.8921,0.8299,0.7318,0.7059,0.9784,0.2635,0.554,0.4701,0.7241,0.6913,0.8,0.3955,0.2602,0,0.8236,0.8047,0.7098,0.4009,0.7284,0.6107,0.3796,0.8279,0.8495,0.747,0.6632,0.2244,0.4095,0.641,0.6026,0.5,0
0.1875,0.7222,0.2143,0.8082,0.0284,0.8844,0.6684,0.7513,0.3787,0.4297,0.4158,0.5673,0.3724,0.375,0.4915,0.4627,0.4969,0.5346,0.6584,0.6274,0.6145,0.5956,0.6814,0.4671,0.5527,0.7521,0.6639,0.7159,0.6,0.4864,0.4553,0.2609,0.6182,0.6884,0.4993,0.3514,0.6749,0.5979,0.5023,0.6623,0.7224,0.7108,0.6487,0.4615,0.3524,0.5751,0.609,0.5093,0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,0
0.125,0.8333,0.2143,0.8313,0.0227,0.8871,0.7758,0.6772,0.6049,0.5349,0.8974,0.6819,0.6828,0.7721,0.7331,0.6269,0.9219,0.891,0.7732,0.6812,0.743,0.6048,0.9451,0.1617,0.4837,0.7564,0.5664,0.497,0.8667,0.5136,0.3333,0,0.8362,0.7721,0.5519,0.2342,0.8519,0.5807,0.3148,0.7778,0.3645,0.2771,0.7171,0.3269,0.4952,0.3736,0.3526,0.4815,0.1875,0.7222,0.2143,0.8082,0.0284,0.8844,0.6684,0.7513,0.3787,0.4297,0.4158,0.5673,0.3724,0.375,0.4915,0.4627,0.4969,0.5346,0.6584,0.6274,0.6145,0.5956,0.6814,0.4671,0.5527,0.7521,0.6639,0.7159,0.6,0.4864,0.4553,0.2609,0.6182,0.6884,0.4993,0.3514,0.6749,0.5979,0.5023,0.6623,0.7224,0.7108,0.6487,0.4615,0.3524,0.5751,0.609,0.5093,1
0.0625,0.8611,0.1071,0.9096,0.017,0.9086,0.8874,0.9418,0.5177,0.4803,0.8114,0.3983,0.8552,0.7574,0.7288,0.6567,0.7906,0.8365,0.9198,0.6883,1,0.5533,0.8353,0.2096,0.5384,0.7906,0.4564,0.4258,0.7333,0.4136,0.3089,0.087,0.7035,0.7023,0.4893,0.2568,0.7695,0.485,0.3125,1,0.6221,0.5542,0.5882,0.25,0.4571,0.5623,0.6923,0.2963,0.25,0.75,0.25,0.7905,0.0426,0.871,0.6459,0.6058,0.4768,0.5096,0.4579,0.6791,0.3517,0.3676,0.5466,0.4925,0.6234,0.6013,0.6196,0.6345,0.5307,0.489,0.6652,0.3174,0.5215,0.7179,0.5705,0.5513,0.7333,0.6455,0.5366,0.1739,0.6531,0.6372,0.5334,0.2973,0.6749,0.5457,0.3657,0.671,0.5819,0.5181,0.6092,0.4487,0.419,0.6136,0.5705,0.5463,1
0.25,0.75,0.25,0.7905,0.0426,0.871,0.6459,0.6058,0.4768,0.5096,0.4579,0.6791,0.3517,0.3676,0.5466,0.4925,0.6234,0.6013,0.6196,0.6345,0.5307,0.489,0.6652,0.3174,0.5215,0.7179,0.5705,0.5513,0.7333,0.6455,0.5366,0.1739,0.6531,0.6372,0.5334,0.2973,0.6749,0.5457,0.3657,0.671,0.5819,0.5181,0.6092,0.4487,0.419,0.6136,0.5705,0.5463,0.0625,0.8611,0.1071,0.9096,0.017,0.9086,0.8874,0.9418,0.5177,0.4803,0.8114,0.3983,0.8552,0.7574,0.7288,0.6567,0.7906,0.8365,0.9198,0.6883,1,0.5533,0.8353,0.2096,0.5384,0.7906,0.4564,0.4258,0.7333,0.4136,0.3089,0.087,0.7035,0.7023,0.4893,0.2568,0.7695,0.485,0.3125,1,0.6221,0.5542,0.5882,0.25,0.4571,0.5623,0.6923,0.2963,0
0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0.125,0.7778,0.2143,0.8203,0.0313,0.8817,0.5455,0.4656,0.5177,0.5298,0.5256,0.2321,0.731,0.4412,0.4958,0.4328,0.6625,0.6566,0.5934,0.5799,0.5642,0.454,0.6706,0.2575,0.2627,0.5342,0.332,0.2875,0.7333,0.2159,0.1138,0.0217,0.5659,0.5256,0.5974,0.3514,0.5267,0.3121,0.1597,0.7495,0.4448,0.3855,0.3724,0.1667,0.4571,0.4396,0.6731,0.1574,1
0.125,0.7778,0.2143,0.8203,0.0313,0.8817,0.5455,0.4656,0.5177,0.5298,0.5256,0.2321,0.731,0.4412,0.4958,0.4328,0.6625,0.6566,0.5934,0.5799,0.5642,0.454,0.6706,0.2575,0.2627,0.5342,0.332,0.2875,0.7333,0.2159,0.1138,0.0217,0.5659,0.5256,0.5974,0.3514,0.5267,0.3121,0.1597,0.7495,0.4448,0.3855,0.3724,0.1667,0.4571,0.4396,0.6731,0.1574,0.1875,0.8056,0.2143,0.8258,0.0369,0.8441,0.6428,0.5503,0.4905,0.4489,0.5366,0.5788,0.4621,0.4265,0.6525,0.5672,0.6266,0.55,0.6611,0.5862,0.6816,0.3217,0.6292,0.0958,0.4122,0.6667,0.3672,0.307,0.8,0.55,0.3984,0.2174,0.5601,0.4744,0.5661,0.2838,0.5432,0.3857,0.1875,0.793,0.6221,0.5301,0.6263,0.2115,0.4095,0.7179,0.7244,0.4259,0
0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0.75,0.6389,0.4286,0.6516,0.1818,0.6882,0.5896,0.4762,0.5395,0.5308,0.5055,0.5387,0.4621,0.3971,0.5508,0.4776,0.5734,0.4768,0.6169,0.5989,0.581,0.4246,0.6292,0.2635,0.3212,0.6197,0.4502,0.3969,0.8,0.5545,0.4065,0.1087,0.5659,0.4791,0.5676,0.2838,0.5473,0.4593,0.25,0.6732,0.6622,0.5663,0.7645,0.1603,0.4571,0.6062,0.6474,0.3981,1
0.75,0.6389,0.4286,0.6516,0.1818,0.6882,0.5896,0.4762,0.5395,0.5308,0.5055,0.5387,0.4621,0.3971,0.5508,0.4776,0.5734,0.4768,0.6169,0.5989,0.581,0.4246,0.6292,0.2635,0.3212,0.6197,0.4502,0.3969,0.8,0.5545,0.4065,0.1087,0.5659,0.4791,0.5676,0.2838,0.5473,0.4593,0.25,0.6732,0.6622,0.5663,0.7645,0.1603,0.4571,0.6062,0.6474,0.3981,0.0625,0.9167,0.0714,0.9416,0.0028,0.9516,0.6167,0.5132,0.6104,0.5035,0.5842,0.2493,0.7793,0.4779,0.4958,0.4179,0.6328,0.5582,0.639,0.5435,0.7095,0.3548,0.6004,0.1856,0.2874,0.7179,0.4149,0.3588,0.8,0.275,0.1463,0.0435,0.5862,0.507,0.3997,0.1441,0.6996,0.2936,0.1088,0.8366,0.398,0.3253,0.6684,0.1538,0.5143,0.3901,0.6154,0.1481,0
